project,finding_id,forecaster_id,response
ML2,95,yyu60,0.9
ML2,96,yyu60,0.95
ML2,97,yyu60,0.7
ML2,98,yyu60,0.25
ML2,99,yyu60,0.95
ML2,100,yyu60,0.75
ML2,101,yyu60,0.2
ML2,102,yyu60,0.7
ML2,103,yyu60,0.95
ML2,80,9uut9,0.71
ML2,81,9uut9,0.8
ML2,82,9uut9,0.91
ML2,83,9uut9,0.6
ML2,84,9uut9,0.81
ML2,85,9uut9,0.4
ML2,86,9uut9,0.81
ML2,87,9uut9,0.3
ML2,88,9uut9,0.8
ML2,89,9uut9,0.91
ML2,90,9uut9,0.81
ML2,91,9uut9,0.7
ML2,92,9uut9,0.39
ML2,93,9uut9,0.91
ML2,94,9uut9,0.71
ML2,95,9uut9,0.81
ML2,96,9uut9,0.7
ML2,97,9uut9,0.9
ML2,98,9uut9,0.71
ML2,99,9uut9,0.81
ML2,100,9uut9,0.51
ML2,101,9uut9,0.3
ML2,102,9uut9,0.81
ML2,103,9uut9,0.3
ML2,80,vhkg0,0.29
ML2,81,vhkg0,0.5
ML2,82,vhkg0,0.7
ML2,83,vhkg0,0.7
ML2,84,vhkg0,0.71
ML2,85,vhkg0,0.7
ML2,86,vhkg0,0.5
ML2,87,vhkg0,0.66
ML2,88,vhkg0,0.96
ML2,89,vhkg0,0.81
ML2,90,vhkg0,0.91
ML2,91,vhkg0,0.9
ML2,92,vhkg0,0.6
ML2,93,vhkg0,0.97
ML2,94,vhkg0,0.95
ML2,95,vhkg0,0.81
ML2,96,vhkg0,0.7
ML2,97,vhkg0,0.75
ML2,98,vhkg0,0.6
ML2,99,vhkg0,0.75
ML2,100,vhkg0,0.8
ML2,101,vhkg0,0.49
ML2,102,vhkg0,0.81
ML2,103,vhkg0,0.91
ML2,80,nzhks,0.03
ML2,81,nzhks,0.13
ML2,82,nzhks,0.71
ML2,83,nzhks,0.5
ML2,84,nzhks,0.71
ML2,85,nzhks,0.15
ML2,86,nzhks,0.15
ML2,87,nzhks,0.3
ML2,88,nzhks,0.95
ML2,89,nzhks,0.15
ML2,90,nzhks,0.76
ML2,91,nzhks,0.75
ML2,92,nzhks,0.15
ML2,93,nzhks,0.81
ML2,94,nzhks,0.81
ML2,95,nzhks,0.81
ML2,96,nzhks,0.39
ML2,97,nzhks,0.81
ML2,98,nzhks,0.09
ML2,99,nzhks,0.2
ML2,100,nzhks,0.15
ML2,101,nzhks,0.3
ML2,102,nzhks,0.81
ML2,103,nzhks,0.75
ML2,80,aqtkf,0.05
ML2,81,aqtkf,0.6
ML2,82,aqtkf,1
ML2,83,aqtkf,0.25
ML2,84,aqtkf,0.85
ML2,85,aqtkf,0.6
ML2,86,aqtkf,0.2
ML2,87,aqtkf,0.7
ML2,88,aqtkf,1
ML2,89,aqtkf,0.9
ML2,90,aqtkf,0.75
ML2,91,aqtkf,0.9
ML2,92,aqtkf,0.5
ML2,93,aqtkf,0.9
ML2,94,aqtkf,1
ML2,95,aqtkf,0.85
ML2,96,aqtkf,0.85
ML2,97,aqtkf,1
ML2,98,aqtkf,0.4
ML2,99,aqtkf,0.95
ML2,100,aqtkf,0.35
ML2,101,aqtkf,0.3
ML2,102,aqtkf,1
ML2,103,aqtkf,1
ML2,80,NA,0.08
ML2,81,NA,0.19
ML2,82,NA,0.95
ML2,83,NA,0.34
ML2,84,NA,0.86
ML2,85,NA,0.2
ML2,86,NA,0.3
ML2,87,NA,0.86
ML2,88,NA,0.99
ML2,89,NA,0.5
ML2,90,NA,0.96
ML2,91,NA,0.9
ML2,92,NA,0.39
ML2,93,NA,0.99
ML2,94,NA,0.91
ML2,95,NA,0.66
ML2,96,NA,0.71
ML2,97,NA,0.8
ML2,98,NA,0.09
ML2,99,NA,0.81
ML2,100,NA,0.39
ML2,101,NA,0.09
ML2,102,NA,0.96
ML2,103,NA,0.9
ML2,80,nnx0x,0.39
ML2,81,nnx0x,0.1
ML2,82,nnx0x,0.24
ML2,83,nnx0x,0.35
ML2,84,nnx0x,0.76
ML2,85,nnx0x,0.19
ML2,86,nnx0x,0.18
ML2,87,nnx0x,0.03
ML2,88,nnx0x,0.9
ML2,89,nnx0x,0.88
ML2,90,nnx0x,0.88
ML2,91,nnx0x,0.88
ML2,92,nnx0x,0.09
ML2,93,nnx0x,0.97
ML2,94,nnx0x,0.7
ML2,95,nnx0x,0.58
ML2,96,nnx0x,0.88
ML2,97,nnx0x,0.58
ML2,98,nnx0x,0.13
ML2,99,nnx0x,0.5
ML2,100,nnx0x,0.4
ML2,101,nnx0x,0.52
ML2,102,nnx0x,0.94
ML2,103,nnx0x,0.58
ML2,80,622k7,0.3
ML2,81,622k7,0.1
ML2,82,622k7,0.5
ML2,83,622k7,0.3
ML2,84,622k7,0.71
ML2,85,622k7,0.51
ML2,86,622k7,0.71
ML2,87,622k7,0.82
ML2,88,622k7,0.82
ML2,89,622k7,0.71
ML2,90,622k7,0.75
ML2,91,622k7,0.77
ML2,92,622k7,0.67
ML2,93,622k7,0.98
ML2,94,622k7,0.57
ML2,95,622k7,0.5
ML2,96,622k7,0.51
ML2,97,622k7,0.5
ML2,98,622k7,0.51
ML2,99,622k7,0.52
ML2,100,622k7,0.51
ML2,101,622k7,0.5
ML2,102,622k7,0.54
ML2,103,622k7,0.9
ML2,80,tf5xh,0.51
ML2,81,tf5xh,0.61
ML2,82,tf5xh,0.71
ML2,83,tf5xh,0.6
ML2,84,tf5xh,0.81
ML2,85,tf5xh,0.9
ML2,86,tf5xh,0.7
ML2,87,tf5xh,0.8
ML2,88,tf5xh,0.5
ML2,89,tf5xh,0.91
ML2,90,tf5xh,0.95
ML2,91,tf5xh,0.91
ML2,92,tf5xh,0.7
ML2,93,tf5xh,0.81
ML2,94,tf5xh,0.9
ML2,95,tf5xh,0.81
ML2,96,tf5xh,0.9
ML2,97,tf5xh,0.85
ML2,98,tf5xh,0.5
ML2,99,tf5xh,0.66
ML2,100,tf5xh,0.5
ML2,101,tf5xh,0.58
ML2,102,tf5xh,0.74
ML2,103,tf5xh,0.8
ML2,80,ehk5t,0.1
ML2,81,ehk5t,0.1
ML2,82,ehk5t,0.99
ML2,83,ehk5t,0.25
ML2,84,ehk5t,0.25
ML2,85,ehk5t,0.2
ML2,86,ehk5t,0.05
ML2,87,ehk5t,0.99
ML2,88,ehk5t,0.99
ML2,89,ehk5t,0.99
ML2,90,ehk5t,0.99
ML2,91,ehk5t,0.99
ML2,92,ehk5t,0.3
ML2,93,ehk5t,0.99
ML2,94,ehk5t,0.99
ML2,95,ehk5t,0.8
ML2,96,ehk5t,0.7
ML2,97,ehk5t,0.9
ML2,98,ehk5t,0.05
ML2,99,ehk5t,0.99
ML2,100,ehk5t,0.7
ML2,101,ehk5t,0.2
ML2,102,ehk5t,0.8
ML2,103,ehk5t,0.99
ML2,80,oiawu,0.14
ML2,81,oiawu,0.04
ML2,82,oiawu,0.6
ML2,83,oiawu,0.25
ML2,84,oiawu,0.8
ML2,85,oiawu,0.34
ML2,86,oiawu,0.03
ML2,87,oiawu,0.46
ML2,88,oiawu,0.99
ML2,89,oiawu,0.2
ML2,90,oiawu,0.5
ML2,91,oiawu,0.48
ML2,92,oiawu,0.06
ML2,93,oiawu,0.99
ML2,94,oiawu,0.84
ML2,95,oiawu,0.26
ML2,96,oiawu,0.24
ML2,97,oiawu,0.71
ML2,98,oiawu,0.1
ML2,99,oiawu,0.47
ML2,100,oiawu,0.87
ML2,101,oiawu,0.03
ML2,102,oiawu,0.79
ML2,103,oiawu,0.86
ML2,80,yxn3d,0.03
ML2,81,yxn3d,0.5
ML2,82,yxn3d,0.92
ML2,83,yxn3d,0.62
ML2,84,yxn3d,0.8
ML2,85,yxn3d,0.2
ML2,86,yxn3d,0.09
ML2,87,yxn3d,0.16
ML2,88,yxn3d,0.81
ML2,89,yxn3d,0.6
ML2,90,yxn3d,0.56
ML2,91,yxn3d,0.7
ML2,92,yxn3d,0.21
ML2,93,yxn3d,0.59
ML2,94,yxn3d,0.41
ML2,95,yxn3d,0.5
ML2,96,yxn3d,0.64
ML2,97,yxn3d,0.91
ML2,98,yxn3d,0.54
ML2,99,yxn3d,0.6
ML2,100,yxn3d,0.22
ML2,101,yxn3d,0.14
ML2,102,yxn3d,0.59
ML2,103,yxn3d,0.62
ML2,80,i4pb2,0.2
ML2,81,i4pb2,0.09
ML2,82,i4pb2,0.75
ML2,83,i4pb2,0.77
ML2,84,i4pb2,0.7
ML2,85,i4pb2,0.3
ML2,86,i4pb2,0.16
ML2,87,i4pb2,0.66
ML2,88,i4pb2,0.95
ML2,89,i4pb2,0.79
ML2,90,i4pb2,0.86
ML2,91,i4pb2,0.86
ML2,92,i4pb2,0.61
ML2,93,i4pb2,0.92
ML2,94,i4pb2,0.83
ML2,95,i4pb2,0.78
ML2,96,i4pb2,0.8
ML2,97,i4pb2,0.85
ML2,98,i4pb2,0.31
ML2,99,i4pb2,0.51
ML2,100,i4pb2,0.32
ML2,101,i4pb2,0.54
ML2,102,i4pb2,0.88
ML2,103,i4pb2,0.84
ML2,80,9mneq,0.7
ML2,81,9mneq,0.19
ML2,82,9mneq,0.8
ML2,83,9mneq,0.69
ML2,84,9mneq,0.81
ML2,85,9mneq,0.49
ML2,86,9mneq,0.2
ML2,87,9mneq,0.92
ML2,88,9mneq,0.9
ML2,89,9mneq,0.71
ML2,90,9mneq,0.91
ML2,91,9mneq,0.89
ML2,92,9mneq,0.3
ML2,93,9mneq,0.93
ML2,94,9mneq,0.49
ML2,95,9mneq,0.59
ML2,96,9mneq,0.74
ML2,97,9mneq,0.94
ML2,98,9mneq,0.85
ML2,99,9mneq,0.94
ML2,100,9mneq,0.31
ML2,101,9mneq,0.23
ML2,102,9mneq,0.38
ML2,103,9mneq,0.83
ML2,80,v6kom,0.3
ML2,81,v6kom,0.4
ML2,82,v6kom,0.71
ML2,83,v6kom,0.25
ML2,84,v6kom,0.85
ML2,85,v6kom,0.9
ML2,86,v6kom,0.3
ML2,87,v6kom,0.8
ML2,88,v6kom,1
ML2,89,v6kom,0.8
ML2,90,v6kom,0.75
ML2,91,v6kom,0.75
ML2,92,v6kom,0.7
ML2,93,v6kom,0.9
ML2,94,v6kom,0.25
ML2,95,v6kom,0.95
ML2,96,v6kom,0.8
ML2,97,v6kom,0.7
ML2,98,v6kom,0.8
ML2,99,v6kom,0.75
ML2,100,v6kom,0.2
ML2,101,v6kom,0.6
ML2,102,v6kom,0.7
ML2,103,v6kom,0.85
ML2,80,littg,0.19
ML2,81,littg,0.19
ML2,82,littg,0.81
ML2,83,littg,0.5
ML2,84,littg,0.77
ML2,85,littg,0.71
ML2,86,littg,0.75
ML2,87,littg,0.79
ML2,88,littg,0.82
ML2,89,littg,0.81
ML2,90,littg,0.81
ML2,91,littg,0.81
ML2,92,littg,0.66
ML2,93,littg,0.83
ML2,94,littg,0.81
ML2,95,littg,0.88
ML2,96,littg,0.78
ML2,97,littg,0.95
ML2,98,littg,0.5
ML2,99,littg,0.7
ML2,100,littg,0.79
ML2,101,littg,0.6
ML2,102,littg,0.8
ML2,103,littg,0.86
ML2,80,e5g3d,0.55
ML2,81,e5g3d,0.35
ML2,82,e5g3d,0.72
ML2,83,e5g3d,0.82
ML2,84,e5g3d,0.82
ML2,85,e5g3d,0.75
ML2,86,e5g3d,0.9
ML2,87,e5g3d,0.61
ML2,88,e5g3d,0.95
ML2,89,e5g3d,0.82
ML2,90,e5g3d,0.95
ML2,91,e5g3d,0.71
ML2,92,e5g3d,0.8
ML2,93,e5g3d,0.95
ML2,94,e5g3d,0.83
ML2,95,e5g3d,0.95
ML2,96,e5g3d,0.83
ML2,97,e5g3d,0.89
ML2,98,e5g3d,0.52
ML2,99,e5g3d,0.88
ML2,100,e5g3d,0.54
ML2,101,e5g3d,0.53
ML2,102,e5g3d,1
ML2,103,e5g3d,0.88
ML2,80,bb5ol,0.5
ML2,81,bb5ol,0.7
ML2,82,bb5ol,0.99
ML2,83,bb5ol,0.6
ML2,84,bb5ol,0.81
ML2,85,bb5ol,0.98
ML2,86,bb5ol,0.95
ML2,87,bb5ol,0.6
ML2,88,bb5ol,0.99
ML2,89,bb5ol,0.7
ML2,90,bb5ol,0.99
ML2,91,bb5ol,0.99
ML2,92,bb5ol,0.85
ML2,93,bb5ol,0.99
ML2,94,bb5ol,0.9
ML2,95,bb5ol,0.99
ML2,96,bb5ol,0.98
ML2,97,bb5ol,0.99
ML2,98,bb5ol,0.15
ML2,99,bb5ol,0.99
ML2,100,bb5ol,0.95
ML2,101,bb5ol,0.5
ML2,102,bb5ol,0.99
ML2,103,bb5ol,1
ML2,80,NA,0.6
ML2,81,NA,0.85
ML2,82,NA,0.86
ML2,83,NA,0.8
ML2,84,NA,0.95
ML2,85,NA,0.87
ML2,86,NA,0.56
ML2,87,NA,0.75
ML2,88,NA,0.96
ML2,89,NA,0.84
ML2,90,NA,0.88
ML2,91,NA,0.86
ML2,92,NA,0.86
ML2,93,NA,0.93
ML2,94,NA,0.83
ML2,95,NA,0.82
ML2,96,NA,0.82
ML2,97,NA,0.95
ML2,98,NA,0.72
ML2,99,NA,0.7
ML2,100,NA,0.61
ML2,101,NA,0.56
ML2,102,NA,0.89
ML2,103,NA,0.94
ML2,80,NA,0.19
ML2,81,NA,0.71
ML2,82,NA,0.95
ML2,83,NA,0.31
ML2,84,NA,0.99
ML2,85,NA,0.58
ML2,86,NA,0.8
ML2,87,NA,0.66
ML2,88,NA,1
ML2,89,NA,0.98
ML2,90,NA,1
ML2,91,NA,0.99
ML2,92,NA,0.67
ML2,93,NA,1
ML2,94,NA,0.96
ML2,95,NA,1
ML2,96,NA,0.92
ML2,97,NA,1
ML2,98,NA,0.09
ML2,99,NA,0.99
ML2,100,NA,0.8
ML2,101,NA,0.77
ML2,102,NA,0.93
ML2,103,NA,1
ML2,80,gkl13,0.39
ML2,81,gkl13,0.56
ML2,82,gkl13,0.6
ML2,83,gkl13,0.66
ML2,84,gkl13,0.77
ML2,85,gkl13,0.61
ML2,86,gkl13,0.5
ML2,87,gkl13,0.8
ML2,88,gkl13,0.71
ML2,89,gkl13,0.71
ML2,90,gkl13,0.8
ML2,91,gkl13,0.6
ML2,92,gkl13,0.3
ML2,93,gkl13,0.81
ML2,94,gkl13,0.47
ML2,95,gkl13,0.58
ML2,96,gkl13,0.81
ML2,97,gkl13,0.92
ML2,98,gkl13,0.6
ML2,99,gkl13,0.81
ML2,100,gkl13,0.6
ML2,101,gkl13,0.91
ML2,102,gkl13,0.81
ML2,103,gkl13,0.81
ML2,80,ozyol,0.05
ML2,81,ozyol,0.29
ML2,82,ozyol,0.65
ML2,83,ozyol,0.62
ML2,84,ozyol,0.72
ML2,85,ozyol,0.61
ML2,86,ozyol,0.62
ML2,87,ozyol,0.3
ML2,88,ozyol,0.9
ML2,89,ozyol,0.7
ML2,90,ozyol,0.71
ML2,91,ozyol,0.63
ML2,92,ozyol,0.61
ML2,93,ozyol,0.75
ML2,94,ozyol,0.78
ML2,95,ozyol,0.74
ML2,96,ozyol,0.65
ML2,97,ozyol,0.76
ML2,98,ozyol,0.46
ML2,99,ozyol,0.61
ML2,100,ozyol,0.5
ML2,101,ozyol,0.25
ML2,102,ozyol,0.75
ML2,103,ozyol,0.76
ML2,80,s3221,0.29
ML2,81,s3221,0.8
ML2,82,s3221,0.71
ML2,83,s3221,0.5
ML2,84,s3221,0.6
ML2,85,s3221,0.72
ML2,86,s3221,0.6
ML2,87,s3221,0.5
ML2,88,s3221,0.49
ML2,89,s3221,0.58
ML2,90,s3221,0.7
ML2,91,s3221,0.67
ML2,92,s3221,0.77
ML2,93,s3221,0.93
ML2,94,s3221,0.56
ML2,95,s3221,0.79
ML2,96,s3221,0.62
ML2,97,s3221,0.76
ML2,98,s3221,0.42
ML2,99,s3221,0.54
ML2,100,s3221,0.53
ML2,101,s3221,0.53
ML2,102,s3221,0.95
ML2,103,s3221,0.76
ML2,80,35jgo,0.2
ML2,81,35jgo,0.57
ML2,82,35jgo,0.81
ML2,83,35jgo,0.75
ML2,84,35jgo,0.49
ML2,85,35jgo,0.7
ML2,86,35jgo,0.07
ML2,87,35jgo,0.5
ML2,88,35jgo,0.87
ML2,89,35jgo,0.91
ML2,90,35jgo,0.91
ML2,91,35jgo,0.91
ML2,92,35jgo,0.76
ML2,93,35jgo,0.87
ML2,94,35jgo,0.79
ML2,95,35jgo,0.78
ML2,96,35jgo,0.76
ML2,97,35jgo,0.91
ML2,98,35jgo,0.02
ML2,99,35jgo,0.9
ML2,100,35jgo,0.53
ML2,101,35jgo,0.7
ML2,102,35jgo,0.81
ML2,103,35jgo,0.75
ML2,80,kt5gl,0.6
ML2,81,kt5gl,0.7
ML2,82,kt5gl,0.87
ML2,83,kt5gl,0.11
ML2,84,kt5gl,0.7
ML2,85,kt5gl,0.05
ML2,86,kt5gl,0.05
ML2,87,kt5gl,0.61
ML2,88,kt5gl,0.92
ML2,89,kt5gl,0.67
ML2,90,kt5gl,0.78
ML2,91,kt5gl,0.78
ML2,92,kt5gl,0.15
ML2,93,kt5gl,0.73
ML2,94,kt5gl,0.14
ML2,95,kt5gl,0.81
ML2,96,kt5gl,0.39
ML2,97,kt5gl,0.71
ML2,98,kt5gl,0.61
ML2,99,kt5gl,0.71
ML2,100,kt5gl,0.11
ML2,101,kt5gl,0.04
ML2,102,kt5gl,0.52
ML2,103,kt5gl,0.87
ML2,80,a529n,0
ML2,81,a529n,0.27
ML2,82,a529n,0.7
ML2,83,a529n,0.55
ML2,84,a529n,0.45
ML2,85,a529n,0.8
ML2,86,a529n,0.14
ML2,87,a529n,0.14
ML2,88,a529n,0.74
ML2,89,a529n,0.6
ML2,90,a529n,0.8
ML2,91,a529n,0.76
ML2,92,a529n,0.84
ML2,93,a529n,0.76
ML2,94,a529n,0.81
ML2,95,a529n,0.88
ML2,96,a529n,0.72
ML2,97,a529n,0.98
ML2,98,a529n,0.43
ML2,99,a529n,0.2
ML2,100,a529n,0.44
ML2,101,a529n,0.16
ML2,102,a529n,0.77
ML2,103,a529n,0.96
ML2,80,rseiv,0.35
ML2,81,rseiv,0.37
ML2,82,rseiv,0.74
ML2,83,rseiv,0.59
ML2,84,rseiv,0.72
ML2,85,rseiv,0.36
ML2,86,rseiv,0.61
ML2,87,rseiv,0.49
ML2,88,rseiv,0.72
ML2,89,rseiv,0.77
ML2,90,rseiv,0.7
ML2,91,rseiv,0.44
ML2,92,rseiv,0.38
ML2,93,rseiv,0.9
ML2,94,rseiv,0.61
ML2,95,rseiv,0.86
ML2,96,rseiv,0.53
ML2,97,rseiv,0.77
ML2,98,rseiv,0.46
ML2,99,rseiv,0.46
ML2,100,rseiv,0.74
ML2,101,rseiv,0.68
ML2,102,rseiv,0.57
ML2,103,rseiv,0.81
ML2,80,y62qn,0.5
ML2,81,y62qn,0.75
ML2,82,y62qn,0.7
ML2,83,y62qn,0.5
ML2,84,y62qn,0.7
ML2,85,y62qn,0.7
ML2,86,y62qn,0.65
ML2,87,y62qn,0.7
ML2,88,y62qn,0.8
ML2,89,y62qn,0.85
ML2,90,y62qn,0.75
ML2,91,y62qn,0.75
ML2,92,y62qn,0.7
ML2,93,y62qn,0.95
ML2,94,y62qn,0.8
ML2,95,y62qn,0.65
ML2,96,y62qn,0.75
ML2,97,y62qn,0.9
ML2,98,y62qn,0.55
ML2,99,y62qn,0.8
ML2,100,y62qn,0.8
ML2,101,y62qn,0.4
ML2,102,y62qn,0.75
ML2,103,y62qn,0.8
ML2,80,ztsjj,0.16
ML2,81,ztsjj,0.84
ML2,82,ztsjj,1
ML2,83,ztsjj,0.69
ML2,84,ztsjj,0.21
ML2,85,ztsjj,0.75
ML2,86,ztsjj,0.09
ML2,87,ztsjj,0.71
ML2,88,ztsjj,1
ML2,89,ztsjj,0.84
ML2,90,ztsjj,0.81
ML2,91,ztsjj,0.73
ML2,92,ztsjj,0.48
ML2,93,ztsjj,0.9
ML2,94,ztsjj,0.39
ML2,95,ztsjj,0.83
ML2,96,ztsjj,0.96
ML2,97,ztsjj,0.98
ML2,98,ztsjj,0.21
ML2,99,ztsjj,0.72
ML2,100,ztsjj,0.62
ML2,101,ztsjj,0.3
ML2,102,ztsjj,0.91
ML2,103,ztsjj,0.84
ML2,80,n7vzm,0.13
ML2,81,n7vzm,0.19
ML2,82,n7vzm,0.91
ML2,83,n7vzm,0.43
ML2,84,n7vzm,0.92
ML2,85,n7vzm,0.52
ML2,86,n7vzm,0.83
ML2,87,n7vzm,0.77
ML2,88,n7vzm,0.86
ML2,89,n7vzm,0.77
ML2,90,n7vzm,0.8
ML2,91,n7vzm,0.85
ML2,92,n7vzm,0.57
ML2,93,n7vzm,0.91
ML2,94,n7vzm,0.55
ML2,95,n7vzm,0.9
ML2,96,n7vzm,0.95
ML2,97,n7vzm,0.94
ML2,98,n7vzm,0.24
ML2,99,n7vzm,0.96
ML2,100,n7vzm,0.19
ML2,101,n7vzm,0.57
ML2,102,n7vzm,0.87
ML2,103,n7vzm,0.69
ML2,80,gwl91,0.72
ML2,81,gwl91,0.58
ML2,82,gwl91,0.82
ML2,83,gwl91,0.81
ML2,84,gwl91,0.74
ML2,85,gwl91,0.54
ML2,86,gwl91,0.91
ML2,87,gwl91,0.84
ML2,88,gwl91,0.81
ML2,89,gwl91,0.95
ML2,90,gwl91,0.94
ML2,91,gwl91,0.93
ML2,92,gwl91,0.87
ML2,93,gwl91,0.92
ML2,94,gwl91,0.79
ML2,95,gwl91,0.74
ML2,96,gwl91,0.7
ML2,97,gwl91,0.74
ML2,98,gwl91,0.88
ML2,99,gwl91,0.82
ML2,100,gwl91,0.52
ML2,101,gwl91,0.73
ML2,102,gwl91,0.8
ML2,103,gwl91,0.71
ML2,80,1xus9,0.3
ML2,81,1xus9,0.4
ML2,82,1xus9,0.4
ML2,83,1xus9,0.6
ML2,84,1xus9,0.8
ML2,85,1xus9,0.2
ML2,86,1xus9,0.1
ML2,87,1xus9,0.3
ML2,88,1xus9,0.8
ML2,89,1xus9,0.9
ML2,90,1xus9,0.8
ML2,91,1xus9,0.8
ML2,92,1xus9,0.4
ML2,93,1xus9,0.8
ML2,94,1xus9,0.4
ML2,95,1xus9,0.6
ML2,96,1xus9,0.8
ML2,97,1xus9,0.8
ML2,98,1xus9,0.8
ML2,99,1xus9,0.4
ML2,100,1xus9,0.2
ML2,101,1xus9,0.3
ML2,102,1xus9,0.8
ML2,103,1xus9,0.8
ML2,80,2biqd,0.7
ML2,81,2biqd,0.65
ML2,82,2biqd,0.95
ML2,83,2biqd,0.8
ML2,84,2biqd,0.95
ML2,85,2biqd,0.8
ML2,86,2biqd,0.65
ML2,87,2biqd,0.7
ML2,88,2biqd,0.95
ML2,89,2biqd,0.8
ML2,90,2biqd,0.9
ML2,91,2biqd,0.8
ML2,92,2biqd,0.8
ML2,93,2biqd,0.95
ML2,94,2biqd,0.75
ML2,95,2biqd,0.86
ML2,96,2biqd,0.85
ML2,97,2biqd,0.95
ML2,98,2biqd,0.91
ML2,99,2biqd,0.8
ML2,100,2biqd,0.75
ML2,101,2biqd,0.65
ML2,102,2biqd,0.95
ML2,103,2biqd,0.95
ML2,80,mhr32,0.4
ML2,81,mhr32,0.5
ML2,82,mhr32,0.8
ML2,83,mhr32,0.7
ML2,84,mhr32,0.7
ML2,85,mhr32,0.75
ML2,86,mhr32,0.71
ML2,87,mhr32,0.5
ML2,88,mhr32,0.85
ML2,89,mhr32,0.75
ML2,90,mhr32,0.85
ML2,91,mhr32,0.88
ML2,92,mhr32,0.78
ML2,93,mhr32,0.9
ML2,94,mhr32,0.8
ML2,95,mhr32,0.7
ML2,96,mhr32,0.74
ML2,97,mhr32,0.84
ML2,98,mhr32,0.13
ML2,99,mhr32,0.81
ML2,100,mhr32,0.67
ML2,101,mhr32,0.52
ML2,102,mhr32,0.78
ML2,103,mhr32,0.72
ML2,80,ny8n3,0.34
ML2,81,ny8n3,0.38
ML2,82,ny8n3,0.52
ML2,83,ny8n3,0.51
ML2,84,ny8n3,0.53
ML2,85,ny8n3,0.33
ML2,86,ny8n3,0.17
ML2,87,ny8n3,0.42
ML2,88,ny8n3,0.79
ML2,89,ny8n3,0.53
ML2,90,ny8n3,0.64
ML2,91,ny8n3,0.62
ML2,92,ny8n3,0.48
ML2,93,ny8n3,0.78
ML2,94,ny8n3,0.23
ML2,95,ny8n3,0.66
ML2,96,ny8n3,0.58
ML2,97,ny8n3,0.63
ML2,98,ny8n3,0.78
ML2,99,ny8n3,0.45
ML2,100,ny8n3,0.52
ML2,101,ny8n3,0.22
ML2,102,ny8n3,0.8
ML2,103,ny8n3,0.84
ML2,80,tyzl1,0.51
ML2,81,tyzl1,0.7
ML2,82,tyzl1,0.71
ML2,83,tyzl1,0.91
ML2,84,tyzl1,0.33
ML2,85,tyzl1,0.83
ML2,86,tyzl1,0.59
ML2,87,tyzl1,0.87
ML2,88,tyzl1,0.9
ML2,89,tyzl1,0.7
ML2,90,tyzl1,0.9
ML2,91,tyzl1,0.85
ML2,92,tyzl1,0.51
ML2,93,tyzl1,0.71
ML2,94,tyzl1,0.61
ML2,95,tyzl1,0.48
ML2,96,tyzl1,0.21
ML2,97,tyzl1,0.7
ML2,98,tyzl1,0.11
ML2,99,tyzl1,0.8
ML2,100,tyzl1,0.57
ML2,101,tyzl1,0.52
ML2,102,tyzl1,0.48
ML2,103,tyzl1,0.81
ML2,80,vuw5c,0.6
ML2,81,vuw5c,0.95
ML2,82,vuw5c,0.95
ML2,83,vuw5c,0.9
ML2,84,vuw5c,0.95
ML2,85,vuw5c,0.85
ML2,86,vuw5c,0.8
ML2,87,vuw5c,0.97
ML2,88,vuw5c,0.98
ML2,89,vuw5c,0.95
ML2,90,vuw5c,0.92
ML2,91,vuw5c,0.92
ML2,92,vuw5c,0.92
ML2,93,vuw5c,0.95
ML2,94,vuw5c,0.97
ML2,95,vuw5c,0.95
ML2,96,vuw5c,0.97
ML2,97,vuw5c,0.9
ML2,98,vuw5c,0.9
ML2,99,vuw5c,0.92
ML2,100,vuw5c,0.85
ML2,101,vuw5c,0.85
ML2,102,vuw5c,0.95
ML2,103,vuw5c,0.97
ML2,80,0j0oc,0.9
ML2,81,0j0oc,0.5
ML2,82,0j0oc,0.9
ML2,83,0j0oc,0.5
ML2,84,0j0oc,0.7
ML2,85,0j0oc,0.8
ML2,86,0j0oc,0.75
ML2,87,0j0oc,0.8
ML2,88,0j0oc,1
ML2,89,0j0oc,0.8
ML2,90,0j0oc,1
ML2,91,0j0oc,1
ML2,92,0j0oc,0.9
ML2,93,0j0oc,1
ML2,94,0j0oc,0.6
ML2,95,0j0oc,0.65
ML2,96,0j0oc,0.75
ML2,97,0j0oc,0.9
ML2,98,0j0oc,0.4
ML2,99,0j0oc,0.75
ML2,100,0j0oc,0.4
ML2,101,0j0oc,0.8
ML2,102,0j0oc,0.8
ML2,103,0j0oc,0.7
ML2,80,kwyfi,0.5
ML2,81,kwyfi,0.5
ML2,82,kwyfi,0.8
ML2,83,kwyfi,0.6
ML2,84,kwyfi,0.8
ML2,85,kwyfi,0.6
ML2,86,kwyfi,0.49
ML2,87,kwyfi,0.7
ML2,88,kwyfi,0.5
ML2,89,kwyfi,0.7
ML2,90,kwyfi,0.8
ML2,91,kwyfi,0.8
ML2,92,kwyfi,0.8
ML2,93,kwyfi,0.9
ML2,94,kwyfi,0.5
ML2,95,kwyfi,0.8
ML2,96,kwyfi,0.8
ML2,97,kwyfi,0.8
ML2,98,kwyfi,0.6
ML2,99,kwyfi,0.5
ML2,100,kwyfi,0.5
ML2,101,kwyfi,0.7
ML2,102,kwyfi,0.7
ML2,103,kwyfi,0.7
ML2,80,5533e,0.09
ML2,81,5533e,0.03
ML2,82,5533e,0.72
ML2,83,5533e,0.29
